name,n_components,max_sep_arcsec,lens_reff_arcsec,lens_axis_ratio,concentration,asymmetry,smoothness,clumpiness,gini,m20,arc_length_arcsec,arc_width_arcsec,arc_length_to_width,bg_rms_F115W,sb_peak_F115W,total_flux_F115W,bg_rms_F150W,sb_peak_F150W,total_flux_F150W,bg_rms_F277W,sb_peak_F277W,total_flux_F277W,bg_rms_F444W,sb_peak_F444W,total_flux_F444W,color_F115W_F444W,color_F115W_F277W,color_F150W_F444W,color_F277W_F444W,theta_E,lens_redshift,source_redshift
galgen_all_smoke_v3_PRISM_lens_GR_000001,12,5.465044298311988,0.800608359330933,0.6830911183792912,3.0122682358142647,0.7099585924056576,0.3618460238262434,2.0685327828023916,0.6254397204542957,-1.6080397844783965,1.2235951216550567,0.47529359400062515,2.5743985130450704,0.0404828423088744,1.9734636545181274,717.266863286146,0.02212410246524876,2.892659902572632,1380.1350458783563,0.012565414470367745,2.3909077644348145,1052.8872533957474,0.016702563062895075,2.5629260540008545,1203.6030781509326,0.5620063056150109,0.4167527512397331,-0.1485957358382386,0.14525355437527776,1.4478559473320554,1.3767434962471623,4.360289316460534
galgen_all_smoke_v3_PRISM_nonlens_000000,2,2.014019290970872,0.5922824993731721,0.45969165696404485,2.587012318557133,0.46517429249632775,0.3310793949653041,1.6881648751060228,0.7537854808903466,-1.7476695767176642,0.2853620096133011,0.15814123760381604,1.804475631638886,0.035725436241206804,6.959733486175537,2079.863395388238,0.02796521619674739,7.822128772735596,2495.833054955816,0.010316216892423336,16.354690551757812,4417.582702110347,0.013693192548585925,12.807031631469727,3369.4979706396116,0.523825968838318,0.817874692817907,0.32587416726441243,-0.2940487239795889,0.0,0.0,0.0
galgen_diversity_smoke_date_20260613_182928_PRISM_lens_BR_000000,4,5.843397938152696,0.4466073304795308,0.5124954592112847,2.7743426481115567,1.375595651626505,0.2653777677793988,1.7216223075482946,0.5127210973242043,-1.5758298223895786,1.4819917638565334,0.2678499009392349,5.532918842455506,0.030816558637564148,0.5736127495765686,188.88789438590175,0.02834760853900747,0.7764267921447754,259.9434202306438,0.011284113079676649,0.9374572038650513,344.3232849407941,0.01179931350905968,0.582572340965271,219.45997685822658,0.16287800925574103,0.6519056689892384,-0.18380874960679644,-0.48902765973349743,1.9734103739678877,1.3674,4.73888221992473
galgen_diversity_smoke_date_20260613_182928_PRISM_lens_BR_000001,2,0.8158000112365948,0.8768159317014541,0.31690529233839404,2.453287456846722,1.4893097782220879,0.37751992266939444,2.179687083438065,0.566198729373378,-1.1609760593516578,0.1308717893841487,0.07878586302160794,1.6611075180867867,0.023254438403773118,1.8130649328231812,229.64577061706223,0.04857902386387653,2.5402112007141113,297.09214599151164,0.011715723461077448,3.2526957988739014,396.2921717585996,0.012446659705834522,1.7004507780075073,272.8371665638406,0.18711269816702988,0.5923926051465588,-0.09246910032443417,-0.40527990697952876,0.5478835583010343,1.252,3.2533899313021233
galgen_diversity_smoke_date_20260613_182928_PRISM_lens_GR_000002,2,1.4445247206230725,0.5567430329919842,0.32076245738060505,2.366957684108458,1.6334180847540758,0.19376084201609173,1.5240770428221653,0.31006318499621205,-1.1575645849069076,0.2842683060093136,0.09677164772519503,2.937516438870171,0.028680205692925943,0.16889724135398865,36.80444371618796,0.02174640337350465,0.22874154150485992,51.88360516470857,0.01108866450125895,0.2668377161026001,63.14629274327308,0.012193708853400547,0.1728043556213379,39.346920013660565,0.07252621128928605,0.5861190017515455,-0.3002985080769309,-0.5135927904622593,3.5739351908032857,0.9487,2.3847984962788713
test_phase3_run_PRISM_lens_BR_000003,7,4.247821423501791,1.2541372807365634,0.8706745066549658,3.842341426677722,0.14875203004840046,0.31294168688335217,1.68709096085634,0.650831512755366,-2.395123461899922,0.1472060700854852,0.06225664729822484,2.364503655012636,0.03799690409923618,10.317867279052734,1962.1026578666642,0.022807249874406292,10.359807014465332,2141.759777954081,0.01846121824967083,18.757369995117188,4030.9351744223386,0.01957186157343404,13.422342300415039,2976.231951774098,0.4523626218413802,0.781710219515378,0.3572400412729866,-0.3293475976739977,0.44809265933096926,0.4589,1.0850081901029653
test_phase3_run_PRISM_lens_BR_000004,5,5.601032205399324,1.792741108133896,0.6925374904680718,2.5572449185362163,0.8012972449793136,0.24056309593663866,1.3705610335161382,0.5378591956137092,-1.365698268784312,0.1433607095277867,0.12345857432570431,1.1612049653965486,0.03862862428046305,3.9777896404266357,2571.932415977586,0.024798117765490225,3.8630075454711914,2783.1956941280514,0.022317202472821658,7.555691242218018,4845.939299672842,0.02042164177608466,4.43789529800415,3077.9099134507123,0.19499088052816163,0.6877960440933613,0.10928040145990336,-0.49280516356519966,0.6200377906779201,0.94,2.457753944799787
test_phase3_run_PRISM_lens_BR_000005,4,2.274906687312885,1.557401139032223,0.4370228845329637,3.8790131482224,1.9047624220658668,0.4326241624317216,2.3463003436214565,0.5850898304771598,-1.1923989932061552,0.16043839239712532,0.052459927249957274,3.058303753123409,0.03551835921014401,7.678824424743652,1408.176367730135,0.024211251302634483,7.706852912902832,1551.9550364501774,0.01746256079948777,10.446941375732422,2342.855001952965,0.017475190682161714,12.384806632995605,2023.913227943005,0.3938370931186553,0.5527208988491858,0.2882818856103236,-0.15888380573053051,3.1553383269166306,0.7265,5.773641058424838
test_phase3_run_PRISM_lens_GR_epoch00_000000,5,4.015513291145333,0.4930306734189664,0.8255563460094616,2.7979342361228925,0.6762835043017741,0.21424631980384168,1.544990915351447,0.40113504808869044,-1.8731583200370885,0.6110454404192915,0.2766534291226214,2.2087036562574367,0.024193533816323873,0.4064299166202545,67.23135330923833,0.038481222362549326,0.4117765426635742,76.99793480271182,0.011388508201834957,0.8619759678840637,132.3865246642381,0.01581077934157726,0.519103467464447,97.10210375546012,0.39914196463740387,0.7356798203703431,0.2518739056409929,-0.3365378557329393,1.4900195867684825,1.3674,4.630067291342652
test_phase3_run_PRISM_lens_GR_epoch00_000009,0,,,,,,,,,,,,,0.026034736349372194,0.12437387555837631,,0.027647043649602028,0.13849857449531555,,0.010654741583678014,0.07033327221870422,,0.012528253071997399,0.07008904963731766,,,,,,1.0418006150694228,1.6894,2.1894
test_phase3_run_PRISM_lens_GR_epoch01_000000,6,4.510431564004156,0.513110394945812,0.8214429038697014,2.752020872405614,0.6533820008836528,0.2207076828514218,1.6290267950590196,0.3942892757114328,-1.85882035952375,0.5643620309083889,0.27093703004387465,2.0830007283131358,0.024085987170275068,0.4339028000831604,67.40730799059384,0.038668055561460184,0.4709763824939728,78.55814466730226,0.011359739243092682,0.816292941570282,131.16015087347478,0.015963509507836683,0.5278647541999817,98.86556663550436,0.41584519126744246,0.7227373106660973,0.24963460444472413,-0.3068921193986548,1.4900195867684825,1.3674,4.630067291342652
test_phase3_run_PRISM_lens_GR_epoch01_000009,0,,,,,,,,,,,,,0.026100322071692984,0.13668878376483917,,0.027705019960468393,0.12597987055778503,,0.010624823374938577,0.06438688933849335,,0.01252633493304057,0.07069991528987885,,,,,,1.0418006150694228,1.6894,2.1894
