LP_zfinal,LP_mass_med_PDF,Reff_kpc,structural_type,nsersic_f277w,rearc_f277w,mag_f277w
0.7037,10.3381,6.025984785319572,Lenticular,1.2521637437395563,0.597040931483052,19.754273013412213
2.918,11.15,6.573076058319482,Elliptical,8.99999984966957,0.8464297485777416,21.122364087181168
1.0605,9.70474,2.965560281304431,Lenticular,1.924244819568956,0.3654948142508898,22.246815938984145
1.9378,9.95,9.705918987534535,Spiral,1.174794327972515,1.155772046435283,21.21811226920819
0.9865,11.14313,11.655295733388042,Elliptical,4.824102269836003,0.5811463510602319,18.89133178797325
0.7395,10.95,2.597886694561603,Elliptical,5.673346631206307,0.3731796761529545,18.8478006043996
1.6249,9.85952,3.417513791000102,Irregular,0.4589289165657568,0.4033817448534029,22.204173376401968
0.7763,9.56889,3.1453135395420384,Lenticular,1.3868849495642193,0.4011103159827326,21.790079140211137
0.91,11.3,5.3488151343696995,Elliptical,8.628603603865693,0.8346335333659459,18.40948138868206
3.7655,11.15698,1.761731079730475,Spiral,0.7851499351543312,0.3511981262566049,22.437538706042233
0.91,9.98279,4.368240522557918,Lenticular,1.4960744837623952,0.5078431788221006,21.36658759990853
1.1537,9.85014,3.0050054762265606,Lenticular,1.9583044278737,0.3645697877449089,21.830240343681815
0.4776,10.14587,3.7059132411995748,Lenticular,1.351174287503035,0.4786322276674014,20.001955588498625
2.1946,10.00646,4.210616263394145,Spiral,1.1111599149376488,0.509198956079449,22.683007213946656
1.8564,9.94893,2.711689368990354,Elliptical,4.430197347750479,0.3217549927752501,22.498913022007635
0.9984,9.99086,2.0107765174569168,Lenticular,1.29544319459622,0.1927549215016151,21.604877844082782
1.0087,10.82076,3.4951612478734155,Lenticular,1.7886687344820933,0.4355358608473248,20.01216859719924
0.906,11.04923,3.0680281833231686,Elliptical,3.650877109510186,0.2525347823289768,19.57958156393397
1.6469,10.84999,2.558459398802118,Spiral,1.275453682432054,0.3020227477070992,21.36866695125114
0.9202,9.87245,2.665792196009805,Spiral,1.1084614323279611,0.3174916851735238,21.4474242162429
0.6986,9.95001,1.2710400939631215,Elliptical,4.928299810822146,0.1287077904273257,21.085692018667057
0.3105,11.0,2.7732050184253487,Elliptical,5.445334159854054,0.7192554355024146,17.82723919101899
1.5961,10.21107,3.5279816183965735,Spiral,0.682191355183255,0.4164089927920517,21.642382738567537
0.2915,10.50002,8.528543042042715,Elliptical,3.909677261987578,0.4284987548851039,18.281521235851837
2.1698,10.25185,3.066968043081955,Irregular,0.3664445046230931,0.3702573564141553,21.6175800206672
1.2362,9.91813,3.262995498599694,Lenticular,1.5308384576064278,0.3918183294142893,21.616750882195028
0.6255,10.9,2.741090922150787,Elliptical,6.383303238860333,0.352895808274013,18.06309190645116
0.691,10.19949,3.438592648799411,Irregular,0.4808623058188981,0.4712882272382349,20.203277767281097
1.3221,10.02935,2.640747937716655,Spiral,1.4395956033505506,0.3146627980021182,21.617905497755725
0.9792,10.20943,1.7106681640875916,Lenticular,1.9423504885481295,0.1766086264446395,21.019757256926567
1.1678,11.05,3.3478693051476824,Elliptical,3.330714285783564,0.4053623458854871,19.731427098396765
0.3409,10.5532,2.359649177992431,Elliptical,4.202791758594445,0.5075278003710918,18.483268232625612
0.7173,11.20002,3.8717432903671827,Elliptical,3.80076851363978,0.4108863014998912,18.77834843425898
1.4144,9.65343,4.307547767378415,Spiral,1.167916173315282,0.5104779133479121,22.69590242817352
0.9949,10.34144,1.7774721472812682,Lenticular,1.7717448567602485,0.1650325511697555,20.70921311079372
0.593,10.0427,1.3550582958842983,Spiral,0.9036403073261864,0.1922831629828909,20.761571890070332
1.4411,9.76501,2.76257870565187,Irregular,0.3152789813526321,0.3270249486608521,22.082065992899302
0.8719,11.1,2.642067695131073,Elliptical,5.167729075682044,0.3005717713487008,19.08133318561963
0.9831,11.03172,1.945537734466509,Elliptical,5.190343331630322,0.2746432510576822,19.09284457742528
0.2479,10.86531,3.532993288283479,Elliptical,4.3668777607404445,0.7867761582203296,17.63453384416593
0.993,10.95037,3.567324860680633,Elliptical,7.359611801686052,0.51354968086823,19.37664783216809
1.045,9.92894,3.142186873376131,Spiral,1.1791433927478978,0.388469950713622,21.971843313193013
0.5386,10.25303,2.2944715668849227,Lenticular,2.951035280962516,0.2308108414165156,20.02694889844118
0.8707,10.43051,2.773961640962976,Elliptical,3.712779356714751,0.2588952781998918,20.46725069277015
0.9321,10.04999,3.1579292902658116,Spiral,1.0418864853207912,0.3685998540772042,21.10738990697982
1.9157,10.19926,2.0669475597040345,Lenticular,1.5429208732048847,0.245873673794235,22.11928912754171
2.5704,10.35002,4.144125220558071,Spiral,0.7683841946330365,0.5165536247513391,21.971990411664375
3.0954,10.80001,0.9360496805500045,Elliptical,4.574505934136119,0.1425579185086266,22.101278153355537
0.8973,10.89058,10.077932250742396,Elliptical,3.4216592431901645,0.8133438144004962,19.05580591688848
