LP_zfinal,LP_mass_med_PDF,Reff_kpc,nsersic,rearc_arcsec,mag,best_filter
0.9212,10.13123,1.484960896845303,6.902915620797635,0.1893547626316209,22.099438882990466,f150w
2.2307,10.14531,4.67873829412149,0.7434406066037537,0.5672708718083826,22.97587195247155,f277w
1.0009,10.15646,2.7931295571202464,0.9521033245481444,0.3486875646335169,20.959153038168285,f277w
2.7485,10.02486,1.705664852499584,1.207323054368024,0.2161005284514944,23.452156893280055,f277w
0.9976,10.23492,2.9239550094788367,0.9424929586677784,0.3653048382880741,21.833486471672064,f150w
2.0617,10.35113,2.548447687393863,2.6884429561926164,0.3055223919779202,22.974110171482724,f277w
1.6287,10.16608,0.9761879718044443,1.9527308685368876,0.1152248535778282,22.568512357867355,f277w
3.1542,10.48661,0.7062965017215118,2.92014674466555,0.0931118918986983,22.86307789764396,f444w
0.3453,10.25281,3.580859980277826,2.088178207248512,0.7313162252968397,19.293430797576857,f115w
0.9767,10.03887,2.7234249340395116,2.307866749869802,0.3420031676519786,22.65598101673408,f150w
0.3199,10.79977,4.863902530498273,1.0502323840229062,1.0450608844159952,18.56795578084254,f115w
0.8698,11.35,16.595009965215823,5.336155911425692,2.1515199388557567,18.85969725352527,f150w
2.2774,10.20229,1.4490571042502407,1.3706943836255403,0.1762985450180794,22.232296818360012,f277w
3.3043,10.30689,1.8264225142607473,0.300004028592335,0.2444791990197081,22.641471290566397,f444w
2.1329,10.16528,2.844191066316386,1.2415649611813837,0.3425123136627787,22.823494202944453,f277w
1.6263,10.00494,1.350751221485494,0.8185191173570562,0.1594350061283224,21.786930509735832,f277w
0.936,10.17502,4.836730436961895,1.4023473995301377,0.6140901841406887,21.425262329750332,f150w
1.6413,10.29444,2.719939684221122,0.8502296868171798,0.3210721941793734,21.88132141806925,f277w
1.6413,10.80938,5.690889589570316,1.5287279360161328,0.6717746051339831,20.75935201854099,f277w
3.2109,10.02876,0.6871553139668091,3.6314866074199648,0.0911096802310505,23.65747092487959,f444w
0.3273,10.16871,4.2624751307423505,1.4600551903293597,0.9018781480596916,19.282410952391245,f115w
0.3294,10.00871,1.718482331637038,1.0319414082416272,0.3620568182441016,20.197340997783364,f115w
2.4627,10.03314,2.1135666929643695,0.5321220213059605,0.2609998170006796,22.965849281877865,f277w
2.496,10.06176,1.0392533679888307,1.0042229335110602,0.1287003377458107,23.258582934556827,f277w
0.3591,11.4,4.277512231907218,3.6730070779114152,0.8516995710691194,17.81761837716594,f115w
0.3719,10.58007,1.824077527355809,4.546871075406328,0.3551840284534783,19.65495670714404,f115w
0.6402,10.58915,1.1566870962175344,3.9044903784367175,0.1680329498957942,20.46447259313663,f150w
1.6555,10.46128,2.6518500835726986,4.845291984012898,0.313070433865228,21.68679502420388,f277w
0.6373,11.34966,2.501802410560327,4.037070332615741,0.3641628174304714,18.85865107764042,f150w
0.6388,10.4,3.6159782972546277,8.343424957287821,0.5257999561266966,20.106721050466888,f150w
0.622,10.91606,5.479761496854523,0.7843227285658096,0.8062900044593713,19.54167304180769,f150w
1.2136,10.52629,1.0317225617079615,2.930806413508446,0.124200494641819,21.131734596868455,f277w
1.0487,10.82808,1.4951200494387724,2.8411509957468684,0.1847025924379416,19.971288043996495,f277w
1.1785,10.94993,3.10932431122497,7.124077246428216,0.3759376184929349,19.740933915209688,f277w
1.1851,10.26153,0.7129911237917486,1.9398024490446737,0.0861310987804142,21.834229689486214,f277w
3.8029,10.63228,1.981421677646953,0.8690676124297654,0.2792345064182531,22.81008741913493,f444w
0.8193,10.15144,3.615501669575006,0.437817005239004,0.4776966228501398,20.966534259479076,f150w
0.305,10.34381,8.084277905804862,0.7934521675736749,1.7943592319738362,19.27383898561586,f115w
1.7,11.2,2.404790063891225,2.700147358860736,0.2840695769123626,19.93327989542631,f277w
2.5164,10.90038,0.8209575680853781,2.748277113912079,0.1018461018167899,21.787909329672605,f277w
3.533,11.02567,4.545750100396824,3.1715886079244213,0.6229600840477559,22.55449314920089,f444w
3.0548,10.68522,0.409526199577302,4.918759783478678,0.0534525762816578,21.96835584806965,f444w
0.3314,10.34746,4.420341315346666,0.921648677392932,0.9275491627803518,19.26173193656588,f115w
0.3514,10.54995,3.345059066974418,5.900951082503902,0.67541691554488,18.936713364087822,f115w
2.3287,10.22728,0.27435997803285045,3.8826847173409824,0.0335117293670635,22.992018647451378,f277w
0.9516,10.26479,5.03266693808098,1.012691294452519,0.6361846158117839,21.19463722457469,f150w
0.9486,10.92714,4.65742491022651,1.6774556990276148,0.5892349803535171,20.287579137215353,f150w
2.4647,11.03841,6.853153527987576,1.373491130442336,0.8464245718450437,20.3676465377249,f277w
0.3293,10.44978,2.5274800809963875,4.885244318924065,0.532607555299441,18.669819044359524,f115w
0.8195,10.59543,1.3144305075814278,2.673796978860364,0.1736545868134149,21.25786036256033,f150w
